"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","RearRight|""""|0.0|5.0|50","RearLeft|""""|0.0|5.0|50","FrontLeft|""""|0.0|5.0|50","FrontRight|""""|0.0|5.0|50","Battery|""Volts""|0.0|20.0|1",,"AccelX|""G""|-3.0|3.0|25","AccelY|""G""|-3.0|3.0|25","AccelZ|""G""|-3.0|3.0|25","Yaw|""Deg/Sec""|-120|120|25","Pitch|""Deg/Sec""|-120|120|25","Roll|""Deg/Sec""|-120|120|25","RPM|""RPM""|0|12500|50","TPS|""%""|0.0|100.0|50","InjectorPW|""ms""|0.0|100.0|25","Baro|""kPa""|0|105|1","MAP|""kPa""|0|255|25","AFR|""ratio""|0.0|20.0|25","IAT|""C""|-20|205|25","EngineTemp|""C""|0|200|1","OilPressure|""psi""|0.0|200.0|50","OilTemp|""F""|0|300|1","FuelTemp|""C""|0|1024|1","Latitude|""Degrees""|-180.0|180.0|10","Longitude|""Degrees""|-180.0|180.0|10","Speed|""mph""|0.0|150.0|10","Distance|""mi""|0.0|0.0|10","Altitude|""ft""|0.0|4000.0|10","GPSSats|""""|0|20|10","GPSQual|""""|0|5|10","GPSDOP|""""|0.0|20.0|10","LapCount|""""|0|0|10","LapTime|""Min""|0.0|0.0|10","Sector|""""|0|0|10","SectorTime|""Min""|0.0|0.0|10","PredTime|""Min""|0.0|0.0|10","ElapsedTime|""Min""|0.0|0.0|10","CurrentLap|""""|0|0|10"
74534,1.52977E+12,0.85,1.35,0.78,0.62,,,-0.68,0.01,-1.11,-39,1,-4,6779,30.6,4.03,,75,12.02,29,,30.58,,,,,,,,,,,,,,,,,
74554,1.52977E+12,0.85,1.34,0.78,0.62,,,,,,,,,6559,31.6,,,,,,,30.58,,,40.845936,-96.76873,22.2,0.334,1196.8,10,3,1.5,0,0,-1,0,0,0,0
74574,1.52977E+12,0.85,1.34,0.78,0.62,,,-0.57,0.01,-1.09,-35,2,-5,6559,31.6,3.75,,76,12.2,29,,30.58,,,,,,,,,,,,,,,,,
74594,1.52977E+12,0.85,1.34,0.79,0.62,,,,,,,,,6559,31.6,,,,,,,30.58,,,,,,,,,,,,,,,,,
74614,1.52977E+12,0.86,1.34,0.79,0.62,,,-0.49,-0.05,-0.93,-32,1,-7,5969,31.6,3.58,,79,12.11,29,,30.58,,,,,,,,,,,,,,,,,
74634,1.52977E+12,0.86,1.34,0.78,0.62,,,,,,,,,5969,31.6,,,,,,,52.25,,,,,,,,,,,,,,,,,
74654,1.52977E+12,0.85,1.35,0.78,0.62,,,-0.39,-0.06,-0.86,-28,-1,-7,6107,31.5,3.75,,79,12.11,29,,52.25,,,40.845928,-96.768738,22.82,0.335,1196.8,10,3,1.5,0,0,-1,0,0,0,0
74674,1.52977E+12,0.85,1.35,0.78,0.62,,,,,,,,,6107,31.5,,,,,,,52.25,,,,,,,,,,,,,,,,,
74694,1.52977E+12,0.85,1.35,0.78,0.62,,,-0.27,0.05,-0.9,-24,0,-6,6107,31.5,3.75,,81,11.8,29,,52.25,,,,,,,,,,,,,,,,,
74714,1.52977E+12,0.86,1.34,0.79,0.62,,,,,,,,,6332,31.4,,,,,,,52.25,,,,,,,,,,,,,,,,,
74734,1.52977E+12,0.85,1.34,0.78,0.62,,,-0.14,0.01,-0.82,-18,0,-6,6332,31.4,3.89,,80,11.75,29,,59.85,,,,,,,,,,,,,,,,,
74754,1.52977E+12,0.85,1.34,0.79,0.62,,,,,,,,,6688,28.5,,,,,,,59.85,,,40.845917,-96.768738,23.35,0.336,1196.8,10,3,1.5,0,0,-1,0,0,0,0
74774,1.52977E+12,0.85,1.35,0.78,0.62,,,-0.08,-0.02,-0.86,-12,0,-6,6688,28.5,3.95,,77,12.13,29,,59.85,,,,,,,,,,,,,,,,,
74794,1.52977E+12,0.85,1.35,0.78,0.62,,,,,,,,,6688,28.5,,,,,,,59.85,,,,,,,,,,,,,,,,,
74814,1.52977E+12,0.86,1.34,0.79,0.62,,,0.04,0.09,-1.01,-5,1,-6,6916,27,3.94,,73,12.38,29,,59.85,,,,,,,,,,,,,,,,,
74834,1.52977E+12,0.85,1.34,0.79,0.62,,,,,,,,,6916,27,,,,,,,60.92,,,,,,,,,,,,,,,,,
74854,1.52977E+12,0.85,1.35,0.78,0.62,,,0.2,0.07,-0.99,1,1,-5,6573,26.5,3.51,,73,12.38,29,,60.92,,,40.845909,-96.768745,23.5,0.336,1196.7,10,3,1.5,0,0,-1,0,0,0,0
74874,1.52977E+12,0.85,1.34,0.79,0.62,,,,,,,,,6573,26.5,,,,,,,60.92,,,,,,,,,,,,,,,,,
74894,1.52977E+12,0.85,1.34,0.78,0.62,,,0.32,0.04,-0.99,7,-1,-4,6573,26.5,3.51,,72,12.22,29,,60.92,,,,,,,,,,,,,,,,,
74914,1.52977E+12,0.85,1.35,0.78,0.62,,,,,,,,,6415,25.7,,,,,,,60.92,,,,,,,,,,,,,,,,,
74934,1.52977E+12,0.85,1.34,0.78,0.62,,,0.45,-0.01,-0.87,15,-2,-4,6415,25.7,3.48,,73,11.75,29,,60.02,,,,,,,,,,,,,,,,,
74954,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6504,25.1,,,,,,,60.02,,,40.845898,-96.768745,23.92,0.337,1196.5,10,3,1.5,0,0,-1,0,0,0,0
74974,1.52977E+12,0.85,1.34,0.78,0.62,,,0.56,-0.06,-0.93,24,-2,-5,6504,25.1,3.65,,74,11.38,29,,60.02,,,,,,,,,,,,,,,,,
74994,1.52977E+12,0.85,1.34,0.78,0.62,,,,,,,,,6504,25.1,,,,,,,60.02,,,,,,,,,,,,,,,,,
75014,1.52977E+12,0.85,1.34,0.78,0.62,,,0.71,-0.06,-0.94,31,-1,-4,6605,25.5,3.7,,73,11.32,29,,60.02,,,,,,,,,,,,,,,,,
75034,1.52977E+12,0.85,1.34,0.78,0.62,,,,,,,,,6605,25.5,,,,,,,58.88,,,,,,,,,,,,,,,,,
75054,1.52977E+12,0.85,1.34,0.78,0.62,14.54,,0.84,-0.06,-0.91,37,-1,-3,6684,25.3,3.67,70,73,11.32,29,55,58.88,55,22,40.84589,-96.768753,24.25,0.338,1196.5,10,3,1.5,0,0,-1,0,0,0,0
75074,1.52977E+12,0.85,1.34,0.78,0.62,,,,,,,,,6684,25.3,,,,,,,58.88,,,,,,,,,,,,,,,,,
75094,1.52977E+12,0.85,1.34,0.78,0.62,,,0.95,-0.08,-0.92,40,-1,-3,6684,25.3,3.67,,72,11.41,29,,58.88,,,,,,,,,,,,,,,,,
75114,1.52977E+12,0.85,1.34,0.78,0.62,,,,,,,,,6637,23.1,,,,,,,58.88,,,,,,,,,,,,,,,,,
75134,1.52977E+12,0.86,1.34,0.79,0.61,,,1.04,-0.06,-0.94,45,-1,-2,6637,23.1,3.53,,70,11.47,29,,59.38,,,,,,,,,,,,,,,,,
75154,1.52977E+12,0.86,1.34,0.78,0.62,,,,,,,,,6534,22.6,,,,,,,59.38,,,40.845879,-96.768753,24.13,0.338,1196.4,10,3,1.5,0,0,-1,0,0,0,0
75174,1.52977E+12,0.85,1.34,0.78,0.62,,,1,-0.07,-1,48,0,-1,6534,22.6,3.47,,70,11.38,29,,59.38,,,,,,,,,,,,,,,,,
75194,1.52977E+12,0.85,1.34,0.78,0.62,,,,,,,,,6534,22.6,,,,,,,59.38,,,,,,,,,,,,,,,,,
75214,1.52977E+12,0.85,1.35,0.78,0.62,,,1.07,-0.1,-0.93,50,0,-1,6495,22.6,3.45,,70,11.2,29,,59.38,,,,,,,,,,,,,,,,,
75234,1.52977E+12,0.86,1.34,0.78,0.62,,,,,,,,,6495,22.6,,,,,,,59.48,,,,,,,,,,,,,,,,,
75254,1.52977E+12,0.85,1.34,0.78,0.62,,,1.11,-0.07,-0.99,52,-1,0,6463,23,3.43,,70,11.2,29,,59.48,,,40.845871,-96.768753,24.08,0.339,1196.3,10,3,1.5,0,0,-1,0,0,0,0
75274,1.52977E+12,0.85,1.34,0.79,0.62,,,,,,,,,6463,23,,,,,,,59.48,,,,,,,,,,,,,,,,,
75294,1.52977E+12,0.85,1.34,0.79,0.62,,,1.1,-0.13,-1.1,54,-1,1,6463,23,3.43,,70,11.14,29,,59.48,,,,,,,,,,,,,,,,,
75314,1.52977E+12,0.85,1.35,0.78,0.62,,,,,,,,,6439,22.2,,,,,,,59.48,,,,,,,,,,,,,,,,,
75334,1.52977E+12,0.85,1.34,0.78,0.62,,,1.13,-0.12,-0.93,55,-1,2,6439,22.2,3.42,,70,11.16,29,,58.98,,,,,,,,,,,,,,,,,
75354,1.52977E+12,0.85,1.34,0.79,0.62,,,,,,,,,6424,21.7,,,,,,,58.98,,,40.84586,-96.768753,23.98,0.34,1196.2,10,3,1.5,0,0,-1,0,0,0,0
75374,1.52977E+12,0.85,1.34,0.78,0.62,,,1.09,-0.11,-1.03,56,-2,3,6424,21.7,3.41,,70,11.16,29,,58.98,,,,,,,,,,,,,,,,,
75394,1.52977E+12,0.85,1.34,0.78,0.62,,,,,,,,,6424,21.7,,,,,,,58.98,,,,,,,,,,,,,,,,,
75414,1.52977E+12,0.86,1.34,0.79,0.62,,,1.13,-0.1,-0.97,56,-1,3,6399,22.3,3.41,,70,11.23,29,,58.98,,,,,,,,,,,,,,,,,
75434,1.52977E+12,0.85,1.34,0.79,0.62,,,,,,,,,6399,22.3,,,,,,,59.3,,,,,,,,,,,,,,,,,
75454,1.52977E+12,0.85,1.35,0.78,0.62,,,1.01,-0.1,-1,55,0,4,6441,21.3,3.42,,70,11.23,29,,59.3,,,40.845852,-96.768745,23.86,0.34,1196.1,10,3,1.5,0,0,-1,0,0,0,0
75474,1.52977E+12,0.86,1.34,0.78,0.62,,,,,,,,,6441,21.3,,,,,,,59.3,,,,,,,,,,,,,,,,,
75494,1.52977E+12,0.85,1.35,0.78,0.62,,,1.09,-0.13,-0.95,52,1,4,6441,21.3,3.42,,70,11.25,29,,59.3,,,,,,,,,,,,,,,,,
75514,1.52977E+12,0.85,1.35,0.78,0.62,,,,,,,,,6445,20.2,,,,,,,59.3,,,,,,,,,,,,,,,,,
75534,1.52977E+12,0.86,1.34,0.78,0.62,,,0.99,-0.06,-0.95,49,0,4,6445,20.2,3.42,,70,11.27,29,,58.73,,,,,,,,,,,,,,,,,
75554,1.52977E+12,0.86,1.34,0.79,0.62,,,,,,,,,6379,20.6,,,,,,,58.73,,,40.845844,-96.768745,23.6,0.341,1196,10,3,1.5,0,0,-1,0,0,0,0
75574,1.52977E+12,0.85,1.34,0.78,0.62,,,0.86,-0.14,-0.91,45,0,4,6379,20.6,3.39,,71,11.29,29,,58.73,,,,,,,,,,,,,,,,,
75594,1.52977E+12,0.85,1.35,0.79,0.62,,,,,,,,,6379,20.6,,,,,,,58.73,,,,,,,,,,,,,,,,,
75614,1.52977E+12,0.86,1.34,0.79,0.62,,,0.75,-0.06,-0.97,40,0,4,6373,20.5,3.39,,71,11.25,29,,58.73,,,,,,,,,,,,,,,,,
75634,1.52977E+12,0.86,1.35,0.78,0.62,,,,,,,,,6373,20.5,,,,,,,56.9,,,,,,,,,,,,,,,,,
75654,1.52977E+12,0.86,1.34,0.78,0.62,,,0.62,-0.08,-0.95,35,0,4,6397,20.4,3.4,,71,11.25,29,,56.9,,,40.845833,-96.768738,23.68,0.342,1195.8,10,3,1.5,0,0,-1,0,0,0,0
75674,1.52977E+12,0.85,1.35,0.78,0.62,,,,,,,,,6397,20.4,,,,,,,56.9,,,,,,,,,,,,,,,,,
75694,1.52977E+12,0.85,1.35,0.78,0.62,,,0.52,-0.05,-0.96,30,-1,5,6397,20.4,3.4,,71,11.22,29,,56.9,,,,,,,,,,,,,,,,,
75714,1.52977E+12,0.85,1.34,0.78,0.62,,,,,,,,,6486,21.9,,,,,,,56.9,,,,,,,,,,,,,,,,,
75734,1.52977E+12,0.86,1.35,0.78,0.62,,,0.33,-0.05,-0.97,24,-1,5,6486,21.9,3.44,,70,11.26,29,,58.52,,,,,,,,,,,,,,,,,
75754,1.52977E+12,0.85,1.35,0.78,0.62,,,,,,,,,6456,21.3,,,,,,,58.52,,,40.845825,-96.76873,23.59,0.342,1195.8,10,3,1.5,0,0,-1,0,0,0,0
75774,1.52977E+12,0.85,1.34,0.78,0.62,,,0.28,-0.12,-0.92,17,0,6,6456,21.3,3.43,,70,11.36,29,,58.52,,,,,,,,,,,,,,,,,
75794,1.52977E+12,0.85,1.34,0.79,0.62,,,,,,,,,6456,21.3,,,,,,,58.52,,,,,,,,,,,,,,,,,
75814,1.52977E+12,0.86,1.34,0.78,0.62,,,0.11,-0.06,-0.95,9,-1,6,6377,21.1,3.39,,71,11.41,29,,58.52,,,,,,,,,,,,,,,,,
75834,1.52977E+12,0.86,1.35,0.78,0.62,,,,,,,,,6377,21.1,,,,,,,59.38,,,,,,,,,,,,,,,,,
75854,1.52977E+12,0.86,1.34,0.79,0.62,,,-0.11,-0.05,-0.99,0,-1,6,6363,21.4,3.38,,71,11.41,29,,59.38,,,40.845818,-96.768723,23.4,0.343,1195.7,10,3,1.5,0,0,-1,0,0,0,0
75874,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6363,21.4,,,,,,,59.38,,,,,,,,,,,,,,,,,
75894,1.52977E+12,0.85,1.34,0.78,0.62,,,-0.22,-0.16,-1.01,-9,-1,6,6363,21.4,3.38,,71,11.38,29,,59.38,,,,,,,,,,,,,,,,,
75914,1.52977E+12,0.85,1.35,0.79,0.62,,,,,,,,,6423,21.2,,,,,,,59.38,,,,,,,,,,,,,,,,,
75934,1.52977E+12,0.85,1.34,0.79,0.62,,,-0.37,-0.11,-1.05,-17,-1,5,6423,21.2,3.41,,71,11.35,29,,59.67,,,,,,,,,,,,,,,,,
75954,1.52977E+12,0.85,1.35,0.78,0.62,,,,,,,,,6461,21.9,,,,,,,59.67,,,40.84581,-96.768715,23.46,0.344,1195.7,10,3,1.5,0,0,-1,0,0,0,0
75974,1.52977E+12,0.85,1.34,0.79,0.62,,,-0.49,-0.07,-0.99,-23,-1,4,6461,21.9,3.43,,71,11.36,29,,59.67,,,,,,,,,,,,,,,,,
75994,1.52977E+12,0.85,1.35,0.79,0.62,,,,,,,,,6461,21.9,,,,,,,59.67,,,,,,,,,,,,,,,,,
76014,1.52977E+12,0.87,1.34,0.79,0.62,,,-0.61,-0.17,-1.03,-29,-1,2,6428,22.3,3.41,,71,11.42,29,,59.67,,,,,,,,,,,,,,,,,
76034,1.52977E+12,0.86,1.34,0.79,0.62,,,,,,,,,6428,22.3,,,,,,,54.13,,,,,,,,,,,,,,,,,
76054,1.52977E+12,0.86,1.35,0.79,0.63,14.56,,-0.72,-0.06,-0.97,-33,-1,1,6419,22.4,3.41,70,71,11.42,29,55,54.13,55,22,40.845798,-96.768715,23.17,0.344,1195.7,10,3,1.5,0,0,-1,0,0,0,0
76074,1.52977E+12,0.85,1.35,0.78,0.62,,,,,,,,,6419,22.4,,,,,,,54.13,,,,,,,,,,,,,,,,,
76094,1.52977E+12,0.86,1.34,0.79,0.62,,,-0.69,-0.14,-0.94,-37,-1,1,6419,22.4,3.41,,71,11.42,29,,54.13,,,,,,,,,,,,,,,,,
76114,1.52977E+12,0.86,1.34,0.8,0.62,,,,,,,,,6397,21.8,,,,,,,54.13,,,,,,,,,,,,,,,,,
76134,1.52977E+12,0.86,1.35,0.78,0.62,,,-0.8,-0.07,-0.88,-40,-2,0,6397,21.8,3.4,,71,11.36,29,,31.33,,,,,,,,,,,,,,,,,
76154,1.52977E+12,0.86,1.34,0.79,0.62,,,,,,,,,6373,21.4,,,,,,,31.33,,,40.845791,-96.768715,23.2,0.345,1195.6,10,3,1.5,0,0,-1,0,0,0,0
76174,1.52977E+12,0.86,1.35,0.79,0.62,,,-0.75,-0.19,-0.94,-43,-2,-1,6373,21.4,3.39,,72,11.41,29,,31.33,,,,,,,,,,,,,,,,,
76194,1.52977E+12,0.85,1.35,0.79,0.62,,,,,,,,,6373,21.4,,,,,,,31.33,,,,,,,,,,,,,,,,,
76214,1.52977E+12,0.86,1.34,0.79,0.62,,,-0.8,-0.07,-0.9,-45,-1,-1,6421,21.5,3.41,,71,11.41,29,,31.33,,,,,,,,,,,,,,,,,
76234,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6421,21.5,,,,,,,21.8,,,,,,,,,,,,,,,,,
76254,1.52977E+12,0.84,1.35,0.79,0.62,,,-0.79,-0.12,-0.95,-46,-1,-1,6432,22.2,3.42,,71,11.41,29,,21.8,,,40.845783,-96.768715,23.13,0.346,1195.5,10,3,1.5,0,0,-1,0,0,0,0
76274,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6432,22.2,,,,,,,21.8,,,,,,,,,,,,,,,,,
76294,1.52977E+12,0.86,1.35,0.79,0.63,,,-0.85,-0.13,-0.95,-47,-1,-1,6432,22.2,3.42,,71,11.36,29,,21.8,,,,,,,,,,,,,,,,,
76314,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6364,21.9,,,,,,,21.8,,,,,,,,,,,,,,,,,
76334,1.52977E+12,0.86,1.35,0.79,0.62,,,-0.86,-0.14,-1.02,-48,-1,-2,6364,21.9,3.38,,72,11.42,29,,18.58,,,,,,,,,,,,,,,,,
76354,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6350,22.2,,,,,,,18.58,,,40.845772,-96.768707,22.99,0.346,1195.4,10,3,1.5,0,0,-1,0,0,0,0
76374,1.52977E+12,0.86,1.35,0.79,0.62,,,-0.85,-0.14,-0.89,-50,-1,-1,6350,22.2,3.38,,71,11.45,29,,18.58,,,,,,,,,,,,,,,,,
76394,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6350,22.2,,,,,,,18.58,,,,,,,,,,,,,,,,,
76414,1.52977E+12,0.86,1.34,0.79,0.62,,,-0.84,-0.16,-0.91,-50,0,-2,6384,22.6,3.39,,71,11.47,29,,18.58,,,,,,,,,,,,,,,,,
76434,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6384,22.6,,,,,,,18,,,,,,,,,,,,,,,,,
76454,1.52977E+12,0.85,1.35,0.79,0.62,,,-0.89,-0.14,-0.88,-50,-1,-2,6402,21.4,3.4,,71,11.47,29,,18,,,40.845764,-96.768707,23.05,0.347,1195.3,10,3,1.5,0,0,-1,0,0,0,0
76474,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6402,21.4,,,,,,,18,,,,,,,,,,,,,,,,,
76494,1.52977E+12,0.85,1.35,0.79,0.62,,,-0.86,-0.09,-0.92,-50,-1,-3,6402,21.4,3.4,,71,11.45,29,,18,,,,,,,,,,,,,,,,,
76514,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6399,21.2,,,,,,,18,,,,,,,,,,,,,,,,,
76534,1.52977E+12,0.86,1.35,0.79,0.62,,,-0.9,-0.09,-0.88,-49,0,-2,6399,21.2,3.4,,71,11.47,29,,18.15,,,,,,,,,,,,,,,,,
76554,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6338,21.6,,,,,,,18.15,,,40.845753,-96.768707,22.91,0.348,1195.2,10,3,1.5,0,0,-1,0,0,0,0
76574,1.52977E+12,0.86,1.34,0.79,0.62,,,-0.88,-0.04,-0.88,-47,0,-4,6338,21.6,3.37,,71,11.5,29,,18.15,,,,,,,,,,,,,,,,,
76594,1.52977E+12,0.85,1.35,0.79,0.62,,,,,,,,,6338,21.6,,,,,,,18.15,,,,,,,,,,,,,,,,,
76614,1.52977E+12,0.86,1.35,0.79,0.63,,,-0.82,-0.03,-0.96,-45,-2,-3,6355,20.4,3.38,,71,11.47,29,,18.15,,,,,,,,,,,,,,,,,
76634,1.52977E+12,0.86,1.34,0.79,0.62,,,,,,,,,6355,20.4,,,,,,,14.2,,,,,,,,,,,,,,,,,
76654,1.52977E+12,0.86,1.35,0.79,0.62,,,-0.77,-0.03,-0.86,-42,-2,-4,6359,19.9,3.38,,71,11.47,29,,14.2,,,40.845745,-96.768715,23.1,0.348,1195.2,10,3,1.5,0,0,-1,0,0,0,0
76674,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6359,19.9,,,,,,,14.2,,,,,,,,,,,,,,,,,
76694,1.52977E+12,0.85,1.35,0.79,0.62,,,-0.62,-0.01,-0.95,-38,-2,-5,6359,19.9,3.38,,70,11.47,29,,14.2,,,,,,,,,,,,,,,,,
76714,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6343,18.8,,,,,,,14.2,,,,,,,,,,,,,,,,,
76734,1.52977E+12,0.86,1.35,0.79,0.63,,,-0.51,-0.03,-1.03,-33,-2,-4,6343,18.8,3.37,,70,11.5,29,,18.58,,,,,,,,,,,,,,,,,
76754,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6316,19.1,,,,,,,18.58,,,40.845734,-96.768715,23.23,0.349,1195.2,10,3,1.5,0,0,-1,0,0,0,0
76774,1.52977E+12,0.86,1.35,0.79,0.62,,,-0.36,-0.01,-0.97,-27,0,-5,6316,19.1,3.36,,69,11.42,29,,18.58,,,,,,,,,,,,,,,,,
76794,1.52977E+12,0.86,1.35,0.8,0.62,,,,,,,,,6316,19.1,,,,,,,18.58,,,,,,,,,,,,,,,,,
76814,1.52977E+12,0.86,1.35,0.79,0.62,,,-0.14,-0.1,-1.03,-18,0,-7,6375,19.1,3.38,,69,11.38,29,,18.58,,,,,,,,,,,,,,,,,
76834,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6375,19.1,,,,,,,45.7,,,,,,,,,,,,,,,,,
76854,1.52977E+12,0.86,1.35,0.79,0.63,,,0.05,-0.04,-0.97,-9,1,-6,6415,18.8,3.38,,69,11.38,29,,45.7,,,40.84573,-96.768715,23.29,0.349,1195.1,10,3,1.5,0,0,-1,0,0,0,0
76874,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6415,18.8,,,,,,,45.7,,,,,,,,,,,,,,,,,
76894,1.52977E+12,0.86,1.35,0.79,0.63,,,0.18,-0.06,-0.95,0,1,-5,6415,18.8,3.38,,68,11.35,29,,45.7,,,,,,,,,,,,,,,,,
76914,1.52977E+12,0.85,1.35,0.79,0.62,,,,,,,,,6323,17.9,,,,,,,45.7,,,,,,,,,,,,,,,,,
76934,1.52977E+12,0.86,1.35,0.79,0.63,,,0.36,-0.06,-0.86,8,0,-4,6323,17.9,3.33,,69,11.3,29,,56.48,,,,,,,,,,,,,,,,,
76954,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6329,18.3,,,,,,,56.48,,,40.845718,-96.768715,23.43,0.35,1195.1,10,3,1.5,0,0,-1,0,0,0,0
76974,1.52977E+12,0.86,1.35,0.79,0.63,,,0.4,-0.1,-0.96,15,0,-4,6329,18.3,3.36,,69,11.3,29,,56.48,,,,,,,,,,,,,,,,,
76994,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6329,18.3,,,,,,,56.48,,,,,,,,,,,,,,,,,
77014,1.52977E+12,0.86,1.35,0.79,0.62,,,0.48,-0.08,-1.03,21,0,-3,6297,18.3,3.33,,69,11.29,29,,56.48,,,,,,,,,,,,,,,,,
77034,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6297,18.3,,,,,,,53.63,,,,,,,,,,,,,,,,,
77054,1.52977E+12,0.85,1.35,0.79,0.62,14.55,,0.61,-0.11,-0.99,24,0,-2,6298,18.4,3.34,70,69,11.29,29,55,53.63,56,22,40.845711,-96.768723,23.51,0.351,1195,10,3,1.5,0,0,-1,0,0,0,0
77074,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6298,18.4,,,,,,,53.63,,,,,,,,,,,,,,,,,
77094,1.52977E+12,0.86,1.35,0.79,0.63,,,0.62,-0.08,-0.96,27,-1,-2,6298,18.4,3.34,,69,11.25,29,,53.63,,,,,,,,,,,,,,,,,
77114,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6332,18.8,,,,,,,53.63,,,,,,,,,,,,,,,,,
77134,1.52977E+12,0.86,1.35,0.79,0.62,,,0.67,-0.11,-1.08,29,-1,-1,6332,18.8,3.37,,70,11.27,29,,58.05,,,,,,,,,,,,,,,,,
77154,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6300,19.8,,,,,,,58.05,,,40.845699,-96.768723,23.45,0.351,1195,10,3,1.5,0,0,-1,0,0,0,0
77174,1.52977E+12,0.86,1.35,0.79,0.62,,,0.7,-0.18,-1.02,32,-1,0,6300,19.8,3.34,,69,11.27,29,,58.05,,,,,,,,,,,,,,,,,
77194,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6300,19.8,,,,,,,58.05,,,,,,,,,,,,,,,,,
77214,1.52977E+12,0.86,1.35,0.79,0.62,,,0.76,-0.08,-1.03,35,0,0,6293,19,3.34,,70,11.35,29,,58.05,,,,,,,,,,,,,,,,,
77234,1.52977E+12,0.86,1.35,0.78,0.63,,,,,,,,,6293,19,,,,,,,59.35,,,,,,,,,,,,,,,,,
77254,1.52977E+12,0.86,1.35,0.79,0.62,,,0.81,-0.09,-1.12,37,-1,0,6304,18.4,3.34,,70,11.35,29,,59.35,,,40.845692,-96.768723,23.29,0.352,1194.9,10,3,1.5,0,0,-1,0,0,0,0
77274,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6304,18.4,,,,,,,59.35,,,,,,,,,,,,,,,,,
77294,1.52977E+12,0.86,1.34,0.79,0.63,,,0.83,-0.08,-0.99,40,-1,0,6304,18.4,3.34,,70,11.33,29,,59.35,,,,,,,,,,,,,,,,,
77314,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6279,19.6,,,,,,,59.35,,,,,,,,,,,,,,,,,
77334,1.52977E+12,0.86,1.35,0.79,0.62,,,0.88,-0.09,-0.92,42,-1,0,6279,19.6,3.33,,70,11.3,29,,59.23,,,,,,,,,,,,,,,,,
77354,1.52977E+12,0.86,1.34,0.79,0.62,,,,,,,,,6274,21.2,,,,,,,59.23,,,40.84568,-96.768723,23.4,0.353,1194.8,10,3,1.5,0,0,-1,0,0,0,0
77374,1.52977E+12,0.86,1.35,0.79,0.62,,,0.77,-0.14,-1.02,43,-1,1,6274,21.2,3.33,,71,11.3,29,,59.23,,,,,,,,,,,,,,,,,
77394,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6274,21.2,,,,,,,59.23,,,,,,,,,,,,,,,,,
77414,1.52977E+12,0.86,1.35,0.79,0.62,,,0.81,-0.1,-1.08,44,0,0,6291,21.5,3.46,,72,11.33,29,,59.23,,,,,,,,,,,,,,,,,
77434,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6291,21.5,,,,,,,59.15,,,,,,,,,,,,,,,,,
77454,1.52977E+12,0.86,1.33,0.79,0.63,,,0.93,-0.12,-1,45,0,1,6286,21.8,3.41,,72,11.33,29,,59.15,,,40.845673,-96.768723,23.15,0.353,1194.8,10,3,1.5,0,0,-1,0,0,0,0
77474,1.52977E+12,0.86,1.35,0.79,0.62,,,,,,,,,6286,21.8,,,,,,,59.15,,,,,,,,,,,,,,,,,
77494,1.52977E+12,0.86,1.35,0.79,0.63,,,0.88,-0.06,-1.03,45,0,0,6286,21.8,3.41,,71,11.42,29,,59.15,,,,,,,,,,,,,,,,,
77514,1.52977E+12,0.86,1.35,0.79,0.63,,,,,,,,,6325,20.6,,,,,,,59.15,,,,,,,,,,,,,,,,,
77534,1.52977E+12,0.86,1.35,0.79,0.62,,,0.94,-0.05,-1.16,45,0,1,6325,20.6,3.4,,72,11.47,29,,59.8,,,,,,,,,,,,,,,,,
